student_id,quiz_score,accuracy,retry_count,avg_quiz_time,course_completion,chat_complexity,learning_speed,weak_topics_count,student_level
556,70,80.0,1,263,72,7,3,3,Intermediate
557,65,62.23,2,444,41,4,2,3,Beginner
558,68,57.91,3,215,27,4,2,4,Beginner
559,11,24.87,7,599,15,1,1,4,School Student
560,57,49.57,3,478,37,4,2,5,Beginner
561,69,57.31,4,394,57,3,2,3,Beginner
562,39,19.43,7,677,17,1,1,7,School Student
563,74,78.24,3,251,81,7,3,3,Intermediate
564,29,37.08,7,503,37,2,1,4,School Student
565,61,40.84,2,295,54,3,2,2,Beginner
566,78,78.34,2,175,89,7,3,1,Intermediate
567,52,60.64,3,463,30,3,2,3,Beginner
568,70,66.9,3,150,76,5,3,2,Intermediate
569,36,18.45,8,758,25,1,1,9,School Student
570,67,56.36,4,285,57,3,2,3,Beginner
571,85,96.43,1,114,94,10,3,0,Advanced
572,12,31.86,8,424,14,1,1,4,School Student
573,38,36.49,6,749,14,1,1,6,School Student
574,55,54.92,5,338,53,3,2,5,Beginner
575,66,51.73,2,467,23,4,2,2,Beginner
576,45,54.83,4,487,30,3,2,3,Beginner
577,61,49.33,4,274,40,4,2,2,Beginner
578,34,32.7,5,363,11,2,1,4,School Student
579,21,11.48,5,392,18,2,1,7,School Student
580,65,77.19,3,131,89,6,3,2,Intermediate
581,96,92.33,1,72,92,8,3,0,Advanced
582,66,83.43,2,194,57,7,3,2,Intermediate
583,72,69.62,1,247,69,7,3,2,Intermediate
584,79,75.03,3,295,76,5,3,3,Intermediate
585,93,99.96,1,96,89,7,3,0,Advanced
586,72,83.82,1,229,69,7,3,1,Intermediate
587,85,95.04,1,153,98,8,3,0,Advanced
588,71,69.22,2,139,87,6,3,3,Intermediate
589,12,44.49,4,883,27,2,1,6,School Student
590,48,45.49,5,259,29,3,2,5,Beginner
591,52,41.56,2,481,41,4,2,4,Beginner
592,70,82.29,3,239,72,6,3,2,Intermediate
593,75,76.27,2,129,89,6,3,3,Intermediate
594,32,12.88,5,738,38,1,1,9,School Student
595,80,75.94,1,262,64,7,3,3,Intermediate
596,22,44.63,4,339,24,2,1,6,School Student
597,52,58.54,4,531,57,3,2,5,Beginner
598,42,59.99,5,494,23,3,2,2,Beginner
599,56,44.91,2,428,25,3,2,2,Beginner
600,53,56.12,5,238,27,3,2,2,Beginner
601,56,67.63,1,275,52,5,3,2,Intermediate
602,100,98.91,1,178,87,8,3,0,Advanced
603,67,83.78,3,195,80,5,3,3,Intermediate
604,59,56.82,2,486,40,4,2,5,Beginner
605,31,36.31,8,575,17,1,1,9,School Student
606,40,48.78,2,257,27,4,2,4,Beginner
607,17,17.26,5,410,17,1,1,8,School Student
608,64,57.56,4,201,37,3,2,2,Beginner
609,82,80.39,1,213,67,5,3,3,Intermediate
610,80,71.81,3,235,64,5,3,2,Intermediate
611,84,70.57,1,171,58,6,3,3,Intermediate
612,44,36.38,4,439,37,1,1,9,School Student
613,92,89.22,1,71,80,9,3,1,Advanced
614,20,29.9,4,780,36,2,1,8,School Student
615,92,98.94,1,145,97,8,3,0,Advanced
616,83,75.49,1,296,84,7,3,3,Intermediate
617,60,64.04,4,303,38,3,2,5,Beginner
618,45,56.96,3,227,21,4,2,4,Beginner
619,59,58.48,3,376,55,4,2,2,Beginner
620,41,29.01,7,546,23,2,1,7,School Student
621,47,47.83,5,584,37,4,2,5,Beginner
622,51,44.64,5,569,23,4,2,5,Beginner
623,25,34.85,9,836,38,1,1,5,School Student
624,18,36.29,5,510,7,2,1,8,School Student
625,36,11.95,6,759,30,1,1,5,School Student
626,86,98.43,0,63,95,9,3,1,Advanced
627,64,58.24,4,577,40,3,2,5,Beginner
628,65,67.34,1,262,64,6,3,1,Intermediate
629,14,22.43,6,411,27,2,1,6,School Student
630,96,98.1,1,82,82,10,3,1,Advanced
631,59,40.27,4,402,24,4,2,2,Beginner
632,46,14.15,8,496,13,1,1,5,School Student
633,83,78.17,3,209,62,7,3,3,Intermediate
634,68,60.47,3,293,28,3,2,4,Beginner
635,79,67.89,3,171,74,5,3,3,Intermediate
636,46,31.49,4,490,25,1,1,4,School Student
637,44,22.28,9,828,30,1,1,4,School Student
638,79,74.64,2,282,63,7,3,1,Intermediate
639,77,74.18,1,282,55,5,3,2,Intermediate
640,32,28.61,5,304,30,2,1,9,School Student
641,27,21.62,4,825,18,1,1,7,School Student
642,28,37.08,7,718,21,1,1,6,School Student
643,44,24.11,7,616,21,1,1,6,School Student
644,87,90.32,0,129,93,7,3,1,Advanced
645,13,29.47,7,489,8,1,1,5,School Student
646,11,29.5,9,435,28,1,1,6,School Student
647,46,45.51,5,270,58,4,2,2,Beginner
648,67,66.83,2,265,54,5,3,1,Intermediate
649,41,60.61,2,350,24,4,2,3,Beginner
650,97,91.47,1,152,85,10,3,1,Advanced
651,72,75.95,1,125,52,6,3,3,Intermediate
652,76,71.49,1,160,68,5,3,2,Intermediate
653,65,73.0,3,130,62,7,3,2,Intermediate
654,21,33.08,4,829,13,1,1,5,School Student
655,79,73.4,3,149,74,6,3,1,Intermediate
656,54,58.93,3,513,49,3,2,4,Beginner
657,28,15.59,5,398,15,1,1,8,School Student
658,91,87.03,1,123,81,10,3,0,Advanced
659,72,45.34,5,440,37,3,2,2,Beginner
660,45,59.54,4,438,31,4,2,2,Beginner
661,61,53.6,4,482,34,3,2,5,Beginner
662,99,92.7,0,163,91,7,3,1,Advanced
663,26,17.91,8,819,9,2,1,7,School Student
664,68,55.66,2,350,35,4,2,3,Beginner
665,84,74.85,1,148,52,7,3,3,Intermediate
666,58,45.41,2,263,56,3,2,4,Beginner
667,29,35.69,7,523,20,2,1,8,School Student
668,77,71.75,2,260,78,6,3,3,Intermediate
669,46,42.78,3,269,34,3,2,5,Beginner
670,68,67.11,1,267,72,6,3,3,Intermediate
671,65,40.87,5,489,32,4,2,2,Beginner
672,16,14.1,5,777,35,2,1,6,School Student
673,68,55.95,4,380,51,4,2,4,Beginner
674,41,55.47,5,472,51,4,2,5,Beginner
675,40,34.12,4,640,8,1,1,5,School Student
676,51,41.0,2,547,51,3,2,4,Beginner
677,16,18.86,7,407,23,2,1,6,School Student
678,95,99.46,0,71,82,8,3,0,Advanced
679,41,59.15,3,515,49,4,2,3,Beginner
680,41,17.92,7,597,37,1,1,4,School Student
681,79,66.2,1,141,69,6,3,3,Intermediate
682,25,21.95,5,621,16,2,1,4,School Student
683,48,55.57,2,425,39,3,2,5,Beginner
684,81,75.96,2,274,51,7,3,1,Intermediate
685,48,62.26,5,539,58,4,2,2,Beginner
686,44,55.02,3,361,31,4,2,5,Beginner
687,97,89.4,1,139,83,10,3,0,Advanced
688,52,56.99,3,493,22,3,2,5,Beginner
689,80,69.36,1,223,63,7,3,3,Intermediate
690,21,21.32,8,898,18,1,1,9,School Student
691,26,39.1,7,408,31,2,1,6,School Student
692,50,40.0,4,554,36,4,2,4,Beginner
693,32,38.53,8,550,24,1,1,8,School Student
694,45,60.31,4,477,21,3,2,2,Beginner
695,64,49.75,2,411,42,4,2,4,Beginner
696,75,75.64,2,135,84,6,3,3,Intermediate
697,79,71.37,2,276,69,6,3,1,Intermediate
698,65,77.65,3,227,61,5,3,1,Intermediate
699,83,75.0,2,292,62,5,3,1,Intermediate
700,59,52.3,2,541,38,4,2,5,Beginner
701,65,42.7,3,498,32,4,2,2,Beginner
702,28,39.13,6,506,35,1,1,9,School Student
703,36,42.64,5,726,23,2,1,9,School Student
704,56,56.32,5,264,54,4,2,5,Beginner
705,16,32.43,8,623,29,2,1,5,School Student
706,76,72.17,1,284,73,5,3,1,Intermediate
707,84,78.51,3,168,56,6,3,2,Intermediate
708,61,53.76,2,478,47,3,2,4,Beginner
709,64,41.55,4,552,55,4,2,3,Beginner
710,37,44.92,9,713,33,1,1,9,School Student
711,87,85.0,0,106,100,10,3,1,Advanced
712,70,74.11,1,126,71,5,3,2,Intermediate
713,19,26.71,8,605,31,2,1,4,School Student
714,43,11.33,7,726,30,2,1,4,School Student
715,18,13.45,8,591,31,2,1,9,School Student
716,38,20.37,6,858,35,2,1,8,School Student
717,48,58.88,4,331,49,4,2,3,Beginner
718,76,81.57,2,209,56,5,3,1,Intermediate
719,65,64.27,2,589,25,4,2,5,Beginner
720,83,75.33,3,220,79,5,3,2,Intermediate
721,49,59.65,3,354,58,3,2,3,Beginner
722,38,19.81,9,416,19,2,1,7,School Student
723,27,30.98,6,721,37,2,1,6,School Student
724,20,38.92,5,495,38,1,1,9,School Student
725,15,26.31,4,384,20,1,1,9,School Student
726,41,17.72,4,564,26,2,1,8,School Student
727,74,70.67,3,193,88,6,3,3,Intermediate
728,79,67.86,2,211,78,7,3,3,Intermediate
729,51,27.91,6,366,12,2,1,5,School Student
730,58,41.55,2,335,42,4,2,2,Beginner
731,93,93.37,0,176,86,9,3,0,Advanced
732,31,28.94,8,727,5,2,1,6,School Student
733,47,47.42,2,505,31,3,2,2,Beginner
734,78,75.37,1,283,72,7,3,2,Intermediate
735,75,65.94,2,260,63,6,3,3,Intermediate
736,37,32.46,6,410,13,2,1,7,School Student
737,43,44.43,3,522,45,4,2,3,Beginner
738,82,67.3,1,132,54,5,3,2,Intermediate
739,66,76.75,1,233,61,7,3,1,Intermediate
740,64,56.19,4,234,58,3,2,3,Beginner
741,90,95.95,1,164,80,9,3,0,Advanced
742,91,85.25,0,141,91,9,3,1,Advanced
743,66,49.3,5,578,56,4,2,4,Beginner
744,44,26.09,9,642,26,2,1,7,School Student
745,77,67.66,3,204,75,5,3,1,Intermediate
746,45,48.89,5,542,42,4,2,3,Beginner
747,86,93.63,0,80,86,9,3,0,Advanced
748,57,41.73,4,367,26,4,2,5,Beginner
749,45,48.26,2,308,50,3,2,3,Beginner
750,52,52.2,4,347,56,4,2,2,Beginner
751,37,27.98,4,357,10,1,1,4,School Student
752,15,10.84,9,467,7,1,1,8,School Student
753,63,40.77,5,440,43,3,2,4,Beginner
754,88,89.13,0,166,81,7,3,1,Advanced
755,58,60.21,2,215,28,3,2,3,Beginner
756,43,16.34,5,845,29,1,1,8,School Student
757,65,41.68,2,247,58,3,2,3,Beginner
758,84,76.58,1,192,80,7,3,3,Intermediate
759,97,96.98,1,140,95,9,3,0,Advanced
760,44,51.46,5,278,37,3,2,3,Beginner
761,68,84.94,2,214,57,7,3,3,Intermediate
762,18,14.82,6,784,17,2,1,8,School Student
763,74,83.23,1,171,56,6,3,2,Intermediate
764,62,55.51,5,540,42,3,2,3,Beginner
765,44,59.15,2,486,39,4,2,4,Beginner
766,11,43.78,5,405,10,1,1,5,School Student
767,20,32.58,8,766,20,2,1,4,School Student
768,64,48.09,4,382,33,3,2,4,Beginner
769,91,85.38,0,148,95,9,3,1,Advanced
770,17,12.88,7,894,21,1,1,8,School Student
771,95,96.78,1,84,85,10,3,1,Advanced
772,97,89.92,0,140,93,10,3,0,Advanced
773,58,47.65,5,586,30,4,2,2,Beginner
774,35,12.95,9,483,34,1,1,6,School Student
775,100,96.75,0,68,92,7,3,0,Advanced
776,79,77.5,3,223,56,7,3,1,Intermediate
777,16,23.42,4,422,15,2,1,8,School Student
778,68,76.56,3,246,66,7,3,1,Intermediate
779,87,95.64,1,158,99,8,3,0,Advanced
780,81,71.08,3,201,63,6,3,3,Intermediate
781,36,33.77,7,546,12,1,1,6,School Student
782,77,70.97,1,279,79,5,3,1,Intermediate
783,98,88.83,1,152,81,8,3,1,Advanced
784,62,52.64,2,237,33,4,2,4,Beginner
785,26,25.79,4,867,34,1,1,7,School Student
786,60,60.44,2,471,36,4,2,3,Beginner
787,13,27.95,5,689,21,1,1,4,School Student
788,59,40.04,4,304,56,4,2,2,Beginner
789,64,42.64,4,299,41,4,2,3,Beginner
790,70,79.66,1,137,56,5,3,3,Intermediate
791,63,47.69,2,281,46,3,2,4,Beginner
792,74,67.21,2,181,65,6,3,3,Intermediate
793,81,72.84,2,232,86,7,3,3,Intermediate
794,81,82.23,3,149,83,6,3,3,Intermediate
795,82,84.74,2,187,78,5,3,2,Intermediate
796,66,48.15,3,383,25,4,2,5,Beginner
797,70,84.84,2,232,73,7,3,3,Intermediate
798,44,22.71,8,833,15,2,1,9,School Student
799,48,53.43,2,230,49,4,2,3,Beginner
800,56,47.87,4,406,41,3,2,5,Beginner
801,64,41.76,4,313,20,4,2,2,Beginner
802,44,44.3,2,418,40,3,2,5,Beginner
803,49,17.43,7,364,14,2,1,6,School Student
804,32,44.33,8,626,19,2,1,9,School Student
805,98,93.17,0,155,98,8,3,1,Advanced
806,26,27.62,9,449,36,1,1,7,School Student
807,79,75.94,2,265,55,5,3,1,Intermediate
808,35,17.35,7,326,30,1,1,7,School Student
809,36,43.17,8,429,37,2,1,9,School Student
810,53,51.95,4,278,22,3,2,2,Beginner
811,32,36.1,5,331,35,2,1,6,School Student
812,10,29.67,7,817,14,1,1,5,School Student
813,43,53.8,5,408,52,4,2,4,Beginner
814,21,31.03,4,331,19,2,1,6,School Student
815,78,74.43,2,249,85,6,3,3,Intermediate
816,64,57.1,3,402,29,3,2,2,Beginner
817,60,49.67,2,543,59,4,2,5,Beginner
818,64,62.77,3,551,43,3,2,5,Beginner
819,39,17.2,6,640,25,2,1,8,School Student
820,52,61.92,3,411,56,3,2,3,Beginner
821,23,36.59,7,637,24,2,1,6,School Student
822,22,19.0,7,546,23,2,1,7,School Student
823,65,48.55,5,537,51,3,2,4,Beginner
824,49,53.84,5,275,22,3,2,2,Beginner
825,67,84.72,1,237,56,6,3,2,Intermediate
826,63,61.13,3,328,44,4,2,3,Beginner
827,70,79.98,2,263,69,7,3,1,Intermediate
828,65,54.91,2,225,39,3,2,4,Beginner
829,97,90.94,1,73,91,8,3,0,Advanced
830,96,93.03,1,147,81,10,3,1,Advanced
831,55,40.02,3,433,28,3,2,4,Beginner
832,56,60.98,5,329,39,4,2,4,Beginner
833,91,95.97,1,159,93,10,3,0,Advanced
834,68,52.89,2,391,55,4,2,3,Beginner
835,66,55.35,2,250,59,3,2,5,Beginner
836,90,88.1,0,166,84,10,3,0,Advanced
837,75,70.48,3,241,54,7,3,1,Intermediate
838,54,43.51,3,216,45,3,2,5,Beginner
839,50,57.61,3,580,54,3,2,3,Beginner
840,49,63.25,5,318,53,3,2,3,Beginner
841,81,80.84,3,234,50,7,3,2,Intermediate
842,30,31.6,7,496,23,2,1,7,School Student
843,66,68.68,1,170,60,7,3,1,Intermediate
844,73,73.16,2,258,85,6,3,1,Intermediate
845,72,80.49,2,133,70,6,3,1,Intermediate
846,39,42.65,4,428,30,2,1,9,School Student
847,31,21.77,9,677,10,1,1,6,School Student
848,83,66.71,1,189,70,5,3,2,Intermediate
849,40,50.73,5,419,51,4,2,5,Beginner
850,19,27.67,7,843,30,1,1,6,School Student
851,84,73.5,3,150,56,5,3,1,Intermediate
852,67,50.54,3,283,54,3,2,3,Beginner
853,47,48.75,5,580,49,4,2,2,Beginner
854,56,64.16,3,417,55,3,2,4,Beginner
855,64,47.13,4,409,56,4,2,4,Beginner
856,25,21.13,5,829,9,2,1,9,School Student
857,28,22.01,5,549,16,2,1,6,School Student
858,82,72.54,2,121,86,7,3,2,Intermediate
859,85,86.89,1,119,88,10,3,0,Advanced
860,50,62.48,2,368,34,4,2,5,Beginner
861,92,91.04,0,74,95,10,3,0,Advanced
862,43,45.64,3,350,48,3,2,5,Beginner
863,56,64.62,5,350,35,4,2,2,Beginner
864,92,93.48,0,165,91,10,3,1,Advanced
865,92,65.75,1,131,54,6,3,2,Intermediate
866,69,84.54,2,196,88,6,3,1,Intermediate
867,78,66.98,2,187,82,7,3,1,Intermediate
868,83,69.1,1,262,87,7,3,1,Intermediate
869,61,47.07,5,203,50,4,2,5,Beginner
870,76,69.78,1,128,67,7,3,3,Intermediate
871,64,48.16,2,459,48,3,2,4,Beginner
872,54,47.29,5,275,24,4,2,3,Beginner
873,65,42.96,4,546,43,3,2,3,Beginner
874,84,85.25,1,97,83,7,3,0,Advanced
875,62,40.18,5,431,50,3,2,4,Beginner
876,80,73.41,2,296,75,5,3,3,Intermediate
877,68,83.78,2,277,85,7,3,2,Intermediate
878,82,82.26,3,243,61,7,3,1,Intermediate
879,51,45.1,4,445,39,3,2,4,Beginner
880,89,91.03,0,173,84,7,3,0,Advanced
881,57,44.39,5,555,39,4,2,4,Beginner
882,46,40.24,2,267,53,4,2,2,Beginner
883,35,26.98,8,530,9,2,1,5,School Student
884,83,75.43,1,211,88,6,3,1,Intermediate
885,81,65.44,1,177,80,5,3,2,Intermediate
886,58,59.59,2,340,33,4,2,2,Beginner
887,50,53.39,3,307,29,3,2,3,Beginner
888,91,90.04,0,151,95,10,3,1,Advanced
889,59,53.68,2,355,24,4,2,2,Beginner
890,45,63.8,4,583,52,3,2,2,Beginner
891,30,23.73,6,452,24,2,1,7,School Student
892,30,26.53,9,670,17,1,1,4,School Student
893,11,42.82,9,853,24,1,1,4,School Student
894,11,25.75,7,318,21,1,1,5,School Student
895,66,45.92,4,235,59,3,2,5,Beginner
896,89,85.87,1,147,88,10,3,0,Advanced
897,14,28.03,4,509,21,2,1,6,School Student
898,26,41.35,7,564,19,2,1,7,School Student
899,83,71.76,1,296,50,6,3,3,Intermediate
900,41,32.69,7,445,36,1,1,7,School Student
901,91,98.09,1,103,87,8,3,0,Advanced
902,71,72.78,2,256,58,6,3,3,Intermediate
903,57,46.19,5,357,23,3,2,5,Beginner
904,67,48.02,4,405,41,3,2,4,Beginner
905,47,13.72,4,300,11,1,1,7,School Student
906,96,87.88,1,71,86,8,3,1,Advanced
907,69,56.03,2,395,26,4,2,2,Beginner
908,71,78.54,2,164,83,7,3,2,Intermediate
909,72,74.21,3,122,71,6,3,2,Intermediate
910,21,26.92,4,818,17,2,1,5,School Student
911,48,35.04,7,624,36,2,1,4,School Student
912,28,14.88,9,815,28,1,1,6,School Student
913,69,66.36,2,154,80,5,3,1,Intermediate
914,98,85.19,1,76,83,10,3,0,Advanced
915,11,10.34,7,365,32,1,1,6,School Student
916,79,67.74,3,259,73,5,3,3,Intermediate
917,93,86.57,0,71,92,10,3,1,Advanced
918,49,25.09,8,846,7,2,1,8,School Student
919,69,62.23,5,593,53,3,2,5,Beginner
920,16,20.38,9,746,36,2,1,4,School Student
921,25,26.24,4,856,15,2,1,8,School Student
922,53,59.4,3,413,39,3,2,4,Beginner
923,72,76.55,1,141,54,7,3,2,Intermediate
924,69,73.7,3,183,59,7,3,2,Intermediate
925,51,59.88,2,215,57,3,2,3,Beginner
926,98,95.0,1,118,84,9,3,1,Advanced
927,97,96.13,0,150,92,9,3,1,Advanced
928,49,62.49,4,237,24,3,2,5,Beginner
929,79,74.08,3,266,58,5,3,2,Intermediate
930,73,73.74,2,122,78,7,3,1,Intermediate
931,65,81.73,3,221,51,7,3,3,Intermediate
932,65,75.28,3,278,77,7,3,1,Intermediate
933,90,93.83,0,110,81,8,3,1,Advanced
934,74,66.1,2,281,87,5,3,3,Intermediate
935,76,72.96,1,168,55,5,3,3,Intermediate
936,53,60.42,2,545,57,3,2,5,Beginner
937,14,14.38,6,556,20,1,1,6,School Student
938,99,99.59,1,114,90,7,3,1,Advanced
939,70,75.02,2,221,74,7,3,1,Intermediate
940,45,42.55,4,540,39,4,2,3,Beginner
941,82,71.85,1,134,79,6,3,2,Intermediate
942,55,61.74,2,573,56,4,2,4,Beginner
943,47,43.12,3,365,50,4,2,2,Beginner
944,48,47.1,4,415,32,4,2,2,Beginner
945,75,81.77,3,252,56,6,3,1,Intermediate
946,11,33.67,8,428,27,2,1,5,School Student
947,12,31.08,5,625,6,2,1,5,School Student
948,66,66.12,1,267,88,5,3,1,Intermediate
949,40,40.83,2,304,22,4,2,4,Beginner
950,31,31.74,8,748,28,1,1,5,School Student
951,68,83.24,3,263,64,5,3,2,Intermediate
952,54,52.34,5,498,24,3,2,2,Beginner
953,86,99.76,0,165,97,9,3,0,Advanced
954,42,46.47,2,225,52,3,2,5,Beginner
955,73,77.27,2,236,85,5,3,1,Intermediate
956,42,47.59,3,235,44,4,2,3,Beginner
957,32,43.53,3,415,56,3,2,5,Beginner
958,27,22.39,4,833,6,1,1,7,School Student
959,71,65.35,1,173,75,5,3,1,Intermediate
960,99,87.11,0,137,96,7,3,1,Advanced
961,78,74.34,1,218,88,6,3,3,Intermediate
962,86,86.61,0,160,97,10,3,1,Advanced
963,71,69.35,3,252,66,6,3,2,Intermediate
964,50,44.37,2,561,28,3,2,2,Beginner
965,57,46.7,2,228,33,3,2,4,Beginner
966,49,40.7,2,459,37,4,2,2,Beginner
967,58,18.23,9,361,22,2,1,7,School Student
968,47,12.69,9,391,12,2,1,5,School Student
969,69,84.55,1,151,82,6,3,3,Intermediate
970,21,37.36,5,552,34,1,1,5,School Student
971,42,55.74,2,378,32,3,2,5,Beginner
972,34,19.85,8,471,35,2,1,5,School Student
973,44,51.15,5,529,44,4,2,2,Beginner
974,45,54.56,4,596,22,4,2,2,Beginner
975,70,80.93,2,168,61,5,3,2,Intermediate
976,43,24.61,8,399,26,1,1,6,School Student
977,50,58.4,5,229,27,4,2,2,Beginner
978,87,97.77,0,78,84,9,3,0,Advanced
979,28,10.3,5,326,23,2,1,5,School Student
980,48,36.12,4,528,23,1,1,5,School Student
981,29,18.29,7,581,9,2,1,8,School Student
982,65,74.76,2,236,79,6,3,1,Intermediate
983,94,91.62,0,97,81,7,3,1,Advanced
984,70,65.01,2,274,57,6,3,1,Intermediate
985,68,46.26,3,349,25,4,2,4,Beginner
986,98,93.14,0,107,86,10,3,1,Advanced
987,89,91.7,0,114,88,9,3,1,Advanced
988,52,63.34,3,233,54,4,2,4,Beginner
989,15,22.56,4,702,7,2,1,4,School Student
990,14,43.76,4,751,9,1,1,6,School Student
991,38,41.24,8,596,6,1,1,8,School Student
992,69,49.73,5,338,48,3,2,5,Beginner
993,40,18.2,6,491,36,2,1,6,School Student
994,62,64.95,4,570,59,4,2,2,Beginner
995,23,35.97,4,736,7,2,1,5,School Student
996,100,96.55,0,124,100,9,3,1,Advanced
997,51,52.1,2,216,59,4,2,5,Beginner
998,48,37.7,9,514,34,1,1,4,School Student
999,89,85.75,0,125,80,9,3,1,Advanced
1000,58,64.01,4,210,42,3,2,3,Beginner
1001,80,65.99,1,140,54,5,3,1,Intermediate
1002,70,78.35,1,249,81,6,3,2,Intermediate
1003,42,56.21,4,460,32,3,2,5,Beginner
1004,83,77.86,2,124,83,6,3,3,Intermediate
1005,54,42.99,5,508,39,3,2,2,Beginner
1006,61,61.66,5,411,35,4,2,5,Beginner
1007,52,40.02,2,455,51,4,2,5,Beginner
1008,18,13.57,5,888,36,2,1,7,School Student
1009,14,18.25,4,629,28,2,1,4,School Student
1010,43,54.84,5,510,35,3,2,5,Beginner
1011,38,36.56,9,378,37,1,1,8,School Student
1012,93,90.42,1,73,99,8,3,0,Advanced
1013,77,81.11,2,152,88,6,3,1,Intermediate
1014,57,58.15,4,418,25,3,2,5,Beginner
1015,64,42.67,3,543,40,3,2,4,Beginner
1016,81,65.7,3,135,89,6,3,3,Intermediate
1017,57,48.22,5,472,51,3,2,3,Beginner
1018,59,58.28,2,291,57,3,2,5,Beginner
1019,62,79.46,1,164,83,7,3,3,Intermediate
1020,98,95.25,0,105,89,10,3,0,Advanced
1021,43,42.05,5,223,46,3,2,4,Beginner
1022,86,86.91,0,85,88,10,3,0,Advanced
1023,88,95.93,1,142,100,10,3,0,Advanced
1024,50,60.06,5,299,49,3,2,4,Beginner
1025,40,33.34,8,762,33,2,1,6,School Student
1026,11,31.72,7,687,26,2,1,9,School Student
1027,72,74.33,2,242,57,5,3,3,Intermediate
1028,82,65.55,2,256,84,7,3,3,Intermediate
1029,67,66.01,2,275,60,7,3,1,Intermediate
1030,75,84.91,2,268,81,6,3,3,Intermediate
1031,43,41.54,5,208,54,3,2,2,Beginner
1032,42,26.1,4,811,21,1,1,5,School Student
1033,98,93.42,1,71,92,8,3,1,Advanced
1034,79,74.98,2,275,63,6,3,1,Intermediate
1035,53,43.39,3,543,56,4,2,5,Beginner
1036,79,65.04,2,143,50,6,3,1,Intermediate
1037,92,95.55,0,144,81,9,3,1,Advanced
1038,59,63.7,5,578,37,4,2,3,Beginner
1039,72,74.93,1,172,57,7,3,1,Intermediate
1040,34,15.37,5,740,38,1,1,7,School Student
1041,67,41.18,2,441,57,4,2,3,Beginner
1042,80,75.06,2,275,54,7,3,3,Intermediate
1043,65,61.08,5,579,30,4,2,4,Beginner
1044,62,62.99,3,489,38,4,2,2,Beginner
1045,82,68.38,1,144,63,5,3,3,Intermediate
1046,99,90.06,1,133,83,9,3,0,Advanced
1047,79,84.81,2,202,79,6,3,3,Intermediate
1048,27,39.49,5,520,34,2,1,4,School Student
1049,65,81.71,3,220,82,7,3,2,Intermediate
1050,50,38.14,6,556,37,2,1,8,School Student
1051,64,42.13,2,575,42,3,2,3,Beginner
1052,89,99.89,1,84,82,10,3,1,Advanced
1053,33,23.01,9,307,39,1,1,9,School Student
1054,61,52.6,5,495,53,4,2,4,Beginner
1055,81,82.77,2,171,65,5,3,1,Intermediate
1056,46,58.09,2,385,40,3,2,3,Beginner
1057,77,75.91,1,165,57,6,3,1,Intermediate
1058,87,95.24,1,84,96,7,3,0,Advanced
1059,68,75.17,2,175,89,5,3,2,Intermediate
1060,69,56.62,4,532,50,4,2,4,Beginner
1061,84,66.46,2,194,82,6,3,1,Intermediate
1062,91,92.77,1,114,86,8,3,1,Advanced
1063,44,51.46,2,532,55,3,2,5,Beginner
1064,22,32.03,5,583,31,1,1,4,School Student
1065,73,77.31,3,231,63,7,3,1,Intermediate
1066,77,81.55,2,226,54,5,3,3,Intermediate
1067,44,41.22,9,779,7,2,1,8,School Student
1068,62,54.12,3,591,36,4,2,4,Beginner
1069,81,84.81,2,245,76,7,3,2,Intermediate
1070,66,59.91,3,219,35,3,2,5,Beginner
1071,92,85.35,1,112,88,10,3,1,Advanced
1072,21,16.63,4,695,36,1,1,5,School Student
1073,70,84.77,3,235,84,6,3,2,Intermediate
1074,78,43.92,3,343,27,3,2,5,Beginner
1075,61,58.37,3,383,31,3,2,5,Beginner
1076,84,76.05,1,177,78,6,3,2,Intermediate
1077,72,79.46,3,197,88,5,3,2,Intermediate
1078,90,92.26,0,113,91,8,3,1,Advanced
1079,85,85.49,0,105,86,8,3,0,Advanced
1080,70,78.7,1,163,79,5,3,3,Intermediate
1081,59,57.56,2,307,46,3,2,3,Beginner
1082,88,95.89,1,69,90,8,3,1,Advanced
1083,98,94.75,1,160,96,10,3,1,Advanced
1084,60,58.19,4,281,38,3,2,3,Beginner
1085,27,27.23,6,594,16,1,1,5,School Student
1086,56,72.77,1,156,73,7,3,1,Intermediate
1087,26,43.7,4,310,13,2,1,6,School Student
1088,68,76.19,1,142,68,6,3,1,Intermediate
1089,25,40.59,5,754,15,1,1,8,School Student
1090,22,36.15,4,374,38,1,1,7,School Student
1091,11,43.59,8,892,25,2,1,7,School Student
1092,80,72.19,1,160,60,6,3,1,Intermediate
1093,48,40.38,6,658,6,1,1,7,School Student
1094,61,21.77,9,754,13,1,1,4,School Student
1095,72,67.89,3,196,86,5,3,3,Intermediate
1096,40,22.82,9,897,29,2,1,9,School Student
1097,45,38.66,8,417,29,2,1,7,School Student
1098,63,62.03,2,245,35,4,2,5,Beginner
1099,38,22.97,6,772,23,1,1,5,School Student
1100,74,78.38,2,232,76,5,3,1,Intermediate
1101,52,59.76,5,533,43,3,2,4,Beginner
1102,81,79.98,3,131,77,5,3,3,Intermediate
1103,56,53.77,4,539,30,3,2,2,Beginner
1104,49,43.23,3,555,43,4,2,4,Beginner
1105,36,36.74,8,433,5,2,1,5,School Student
1106,79,75.03,3,295,87,5,3,2,Intermediate
1107,49,59.18,3,235,31,4,2,4,Beginner
1108,57,57.49,4,491,50,3,2,2,Beginner
